198011Maine                   23    Piscataquis                                              021                                   PISCATAQUIS                                                     13955     3020       72      587     1771     1909     4617     1449      879        0     3975      439     1861        0     2902      161     3761      218      308     1743     1226      497      116       92      739      128      121      282      459      582      150      216
198011Maine                   23    Sagadahoc                                                023                                   SAGADAHOC                                                       18582     9066      222      925     2429     2698     6695     2415     2523     1169     6342      398     2368       26     4840      445     5625      311      506     1074     2969      261      264      282     1684      361      232      355      875      942      461      605
198011Maine                   23    Somerset                                                 025                                   SOMERSET                                                        36414     7144      135     1335     4900     4680    11150     3319     2404       16     9832     1165     4766        0     7354      490     9224      646     1002     4459     2154      507      298      249     2274      446      380      631     1521     1463      441      715
198011Maine                   23    Waldo                                                    027                                   WALDO                                                           20872     6905       97      540     2636     2819     6646     2229     2320       20     6106      917     3105        0     3918      623     6099      572      691     1968      842      501      153      253     1484      240      201      399      676     1058      359      627
198011Maine                   23    Washington                                               029                                   WASHINGTON                                                      26588     5854      667     1854     3934     4142     8208     2491     2157      158     7037     1108     4346       28     4355      770     8350     1080      735     1748      781      556      187      286     1682      278      315      377      831     1241      266     1029
198011Maine                   23    York                                                     031                                   YORK                                                            83756    48951      913     6046    15049    11828    31941    12789    12047     1254    34253     2083    12414       72    25186     1596    27545     1088     3700     8623    13650     1892     1158     1702     8896     2698     1489     2190     3804     4693     1856     2000
198035Maryland                241900Allegany                                                 001                                   ALLEGANY                                                        59103    20604      173      668    11892     8543    20370     4782     4654       49    18258     1587     9229        0    12051     1172    20988      570     1496     5003     1747     2440      817      656     5609     1005      687     1054     3279     3294     1007     1645
198035Maryland                240720Anne Arundel                                             003                                   ANNE ARUNDEL                                                   205163   149125     5284    11203    30028    32957    77965    31948    40577    12552    97983     4433    25800     1312    71106     4084    62189     1663    13191     9292    16057     9308     4573     6579    28083     9193     8037     5661     9484    13539     7750    26679
198035Maryland                240720Baltimore                                                005                                   BALTIMORE                                                      458352   167663     2508    27092    63857    66539   142928    60397    77504      563   186132     9345    49459       83   141327     7868   125738     3006    20420    19832    45099    14371     8901    14025    56094    23786    12798    10592    27695    26368    14245    30227
198035Maryland                24    Calvert                                                  009                                   CALVERT                                                         20423    13515      185      515     3519     3410     7882     2472     2313      184     8382      751     2681        9     5773      524     6329      511     1919      484      301      686     1050      335     2129      616      494      509      822     1343      640     2316
198035Maryland                24    Caroline                                                 011                                   CAROLINE                                                        16407     6379      119      238     3432     3995     4005     1295     1281       17     5695      329     2258        0     4147      360     4586      948      689     1869      849      691      168      366     1423      308      157      328      462      888      251      445
198035Maryland                240720Carroll                                                  013                                   CARROLL                                                         70382    24204      488     1282    11031    10717    20184     6879     8126       46    26566      861     7254       21    18776      801    17266     1686     4675     4358     5821     1648     1387     1709     6416     2054     1683     1269     3762     3832     1410     3632
198035Maryland                249160Cecil                                                    015               77                  CECIL                                                           30401    28722      313      994     6450     7877    12190     4145     3809       99    14629     1161     5950        0     9572      840    11761     1099     1780     2517     3556     1488      459      829     3708      722      713      773     1896     2239      633     1789
198035Maryland                248840Charles                                                  017                                   CHARLES                                                         36802    33890      618     1441     5740     6148    15864     5799     4749      918    17947      992     4855       94    12959      796    11606      848     3277      880      929     1196     1610      854     4809     1348     1081     1156     1627     2673     1478     7140
198035Maryland                24    Dorchester                                               019                                   DORCHESTER                                                      25062     5113       78      370     5594     5094     5626     1500     1589       23     7065      551     3403        0     6305      610     5859     1051      874     1898     2014      531      322      588     1939      411      189      390     1232      927      271      733
198035Maryland                24    Frederick                                                021                                   FREDERICK                                                       73685    38713      665     1729    12567    11680    22441     8439    11212      837    30965     1239     7575      120    22469     1001    20446     2662     5567     3546     4784     1854     1586     1896     8419     2623     2385     1910     2955     5218     2600     5429
198035Maryland                24    Garrett                                                  023                                   GARRETT                                                         18267     8109       52       70     4256     2730     5724     1252     1191        0     6039      719     2704        0     3547      318     6004     1365      874      712      979      318      199      355     1455      306      321      385      604     1019      287      407
198035Maryland                240720Harford                                                  025                                   HARFORD                                                         88798    51414     1524     4194    12088    13314    30006    12830    14052     4825    37147     2164     9130      593    25582     1720    25536     1310     4686     4876     6974     2565     1788     2213    10103     3262     2295     1665     4749     5878     1777     8588
198035Maryland                240720Howard                                                   027                                   HOWARD                                                          56643    55489     1074     5366     5785     6089    18368    12892    27044      339    34958      905     6758       58    26039      980    16963      992     3929     2428     4663     2040     1477     2630     8376     3550     3486     1968     4312     6991     4309     9846
198035Maryland                24    Kent                                                     029                                   KENT                                                            11837     4575       48      235     2405     2329     3016     1214     1296       22     4041      290     1959        6     3043      290     3620      761      627      962      543      298      148      254     1079      347      163      258      366      657      277      344
198035Maryland                248840Montgomery                                               031                                   MONTGOMERY                                                     140251   361679     6995    70128    21425    24394    91040    69868   154719     3904   165458     4353    37403      643   134290     4600    97273     2766    15451     9226    10097     6382     7025     7540    44825    22367    24869    12342    20996    27197    32596    56069
198035Maryland                248840Prince Georges                                           033                                   PRINCE GEORGE@S                                                172966   445467     6602    40036    34196    48839   140142    67244    77479     8287   176960     8536    43595     1379   160182     7181    90790     2214    20946    13550     7944    17077    11735     9082    49400    19752    19845    11844    22633    33857    21328    75935
198035Maryland                24    Queen Anne's                                             035                                   QUEEN ANNE@S                                                    18892     6116       79      421     3557     3425     4990     1820     1953       21     6702      431     2337        0     4529      338     5106     1059     1325      756      734      490      227      639     1707      479      411      428      504      963      380     1129
198035Maryland                24    St Mary's                                                037                                   ST. MARY@S                                                      31356    26772      598     1169     5472     4739    12563     4020     4350     3017    13369      728     4417      330     9083      886    10664     1234     2408      387     1197      742      893      686     3208      835      827      769      951     2534     1051     4730
198035Maryland                24    Somerset                                                 039                                   SOMERSET                                                        14826     4105       39      218     3592     2808     3180     1047      949       28     4304      497     2200        0     3379      422     4079      996      451      886      668      195       99      431     1065      235      148      272      513      854      288      582
198035Maryland                24    Talbot                                                   041                                   TALBOT                                                          18083     6941      111      469     2963     3858     4718     2321     3058        6     6819      347     2412        0     5395      262     5384     1152      931     1232      837      426      269      561     1940      601      342      884     1089      876      588      486
198035Maryland                243180Washington                                               043                                   WASHINGTON                                                      77346    33505      684     1551    14657    12985    27285     7266     6512      978    28510     1884    11763       99    19616     1300    23317     1505     3264     4049     9599     2579     1366     2060     7684     1588     1185     1608     3641     3130     1582     3286
198035Maryland                24    Wicomico                                                 045                                   WICOMICO                                                        43373    20137      161      869     8515     8395    11738     4511     5509       43    16055     1061     5989        9    13454     1010    12194     1571     1976     4131     1649      849      990     1558     5238     1158      982     1148     2492     2878     1335     1554
198035Maryland                24    Worcester                                                047                                   WORCESTER                                                       20938     9198       97      656     4387     4748     5598     2410     2219       34     7955      656     2942        0     5801      788     6015     1327     1165     1888      402      253      290      522     2641      827      349     1095      477     1031      390     1099
198035Maryland                240720Baltimore City                                           510                                   BALTIMORE                                                      553433   206481     2194    24667   134194   106328   124378    48305    52551     1578   163194    20852    89542      116   143054    16077   170901      970    15919    23946    33589    16530     8630    10222    42242    18246    11886    14391    32623    28216    13008    35830
198011Massachusetts           25    Barnstable                                               001                                   BARNSTABLE                                                      97314    41838     1175     7598     5862     8222    38568    23127    23589     1067    33146     2066    18047       63    25505     2006    36078     1618     4917     1452     3032     2320     2237     1683    13564     3984     2015     4058     4301     5431     3743     4296
198011Massachusetts           25    Berkshire                                                003                                   BERKSHIRE                                                      104464    33491      714     6441    13973    13056    35113    12508    14505      128    35422     2934    14393        0    28104     2197    30320      873     2838     6996    13239     1437     1215     1600    10130     2688     1602     2870     5771     7150     2581     2536
198011Massachusetts           25    Bristol                                                  005                                   BRISTOL                                                        336497    69686     3369    65089    90456    45040    87774    31583    30754      701   116316     9003    40229       29    96119     5762    91388     2847     8273    40172    43508     5652     4821     7137    30230     8552     5546     5218    16745    17743     6732     9259
198011Massachusetts           25    Dukes                                                    007                                   DUKES                                                            5719     2926       51      246      516      403     2516     1281     1463       25     2316      128      856        0     1693      146     2023      252      670       70      131      221      102      105      923      203       94      288      310      280      174      186
198011Massachusetts           25    Essex                                                    009                                   ESSEX                                                          489295    90111     7174    47052    52976    52539   147046    66398    71294      291   165896     8453    51341       22   130173     6430   126949     3020    12636    27084    63075    10487     7133    10941    45821    16960    10617     9201    25826    24649    12502    16117
198011Massachusetts           25    Franklin                                                 011                                   FRANKLIN                                                        46494    15414      317     2092     4719     5859    14961     6813     7645       13    16824     1189     5904        0    13209      641    12083      934     1372     2668     4917     1034      841      651     4477     1441      899      860     2351     5208     1268     1112
198011Massachusetts           25    Hampden                                                  013                                   HAMPDEN                                                        310707    87099    12876    32336    44059    44956   102386    37163    37500      580   109757     6934    38923       27    87425     5281    91017     1478     6640    24624    36934     7952     4234     7633    32038    12912     6870     5826    17041    17164     7456     8380
198011Massachusetts           25    Hampshire                                                015                                   HAMPSHIRE                                                       94078    36510     1492     6733     9611     9760    23837    12798    18535       43    34323     2020    16531        0    31730     1347    27200     1048     2360     7025     6274     1659     1099     1329    10421     2442     1683     2082     7055    16679     2459     2438
198011Massachusetts           25    Middlesex                                                017                                   MIDDLESEX                                                      963659   260281    12684   130410    90461    96639   291578   132097   218409     3114   374635    15646   108347      400   307005    11045   251134     4408    27824    48491   123022    24403    14903    27246    96298    42899    36600    21135    61129    79499    38457    35326
198011Massachusetts           25    Nantucket                                                019                                   NANTUCKET                                                        3278     1510       27      272      208      427     1618      595      654       58     1506       39      386        0     1208       14      927       96      309      158      133      149       86       55      498      201       45      311      170      282      125       96
198011Massachusetts           25    Norfolk                                                  021                                   NORFOLK                                                        450953   106015     2795    46824    29456    38142   143138    67897    96257      901   163674     7590    48149       67   133348     5121   117236     1497    12862    19723    38134    11143     9718    14631    47406    24987    13699     9487    31285    29951    16420    16079
198011Massachusetts           25    Plymouth                                                 023                                   PLYMOUTH                                                       327859    56405     2252    18921    22513    30902    96757    42323    41245      520   100645     6964    30861        7    75123     4779    75405     2157    10007    15381    22193     7436     5931     7616    32651    11463     6623     5408    15488    16402     7418     9594
198011Massachusetts           25    Suffolk                                                  025                                   SUFFOLK                                                        396402   142991    15300    95449    64388    60219   139300    50147    72570     2779   154017    11913    75940      111   140989     7546   136100      754     9756    19176    24292    15444     7506     9134    42641    26638    15259    12300    38154    30373    19595    23984
198011Massachusetts           25    Worcester                                                027                                   WORCESTER                                                      488304   108305     8224    41519    67785    60142   136276    60739    59210     4506   165145     8849    54563      738   129022     6056   125315     2903    11077    32840    69448     8980     6664    10639    41925    14485     9241     7969    28681    27096    11090    11129
198023Michigan                26    Alcona                                                   001                                   ALCONA                                                           7852     1587       47      254     1352     1260     2702      638      446       49     1579      391     1662        6     1141      209     2573      188      207       64      418      107       50       24      568      117       57      145      132      266       48      329
198023Michigan                26    Alger                                                    003                                   ALGER                                                            7613     1348       32      232     1102      940     2395      584      527       17     2003      260     1141        0     1165      185     2053      193      174      545      428       94       93       34      535      109       37       75      246      290      126      189
198023Michigan                26    Allegan                                                  005                                   ALLEGAN                                                         63771    15934      227     1623     8687     7436    18547     6470     4649       14    20428     1914     6558        0    13597     1232    15164     2124     1926     4326     8707      777      630     1398     5017     1126      863      852     1968     2648      774      889
198023Michigan                26    Alpena                                                   007                                   ALPENA                                                          28746     2878       64      627     3991     2608     7258     2807     1608       64     6968     1331     3204        0     4740      765     6877      505      599      472     2367      273      354      381     2231      563      254      700      887     1117      270      735
198023Michigan                26    Antrim                                                   009                                   ANTRIM                                                          13423     2341       52      378     1506     1610     4212     1328     1168        3     3356      572     1958        0     2233      346     3636      417      449      206     1342      154       44      106      872      294       85      396      363      447      166      248
198023Michigan                26    Arenac                                                   011                                   ARENAC                                                          12827     1605       34      240     2121     1899     3311      758      536        4     2761      598     1952        0     1732      386     3407      351      259      180     1019      167      101      148      905      180      101      175      249      391       86      181
198023Michigan                26    Baraga                                                   013                                   BARAGA                                                           7384      874       10      216     1055      662     2177      727      414        0     1555      343     1301        0     1098       81     1825      186      174       10      523       77       58       38      429       75       49       70      288      296      131      249
198023Michigan                260780Barry                                                    015                                   BARRY                                                           37984     7050      108      639     3351     4759    12061     3568     2767        2    11267     1128     4193       12     7286      659     8832      837      996     1827     5225      555      241      503     2396      814      581      445     1477     1462      603      591
198023Michigan                260800Bay                                                      017                                   BAY                                                            106458    11082      258     2083    13115    10913    27640     9835     6021       37    27730     4702     9803       22    18408     2454    24948      693     2132     3472    11154     1142     1807     2046     8799     1949     1174     1678     3719     3468     1591     1314
198023Michigan                26    Benzie                                                   019                                   BENZIE                                                           9197     1795       34      179      958     1255     2595     1138      833        7     2348      389     1316        0     1637      284     2465      235      362      371      420      185       79      124      644      136       99      233      441      294      112      250
198023Michigan                260870Berrien                                                  021                                   BERRIEN                                                         97844    65785      755     6892    18974    15622    35703    14948    13084       80    40179     4571    14320        1    29163     3662    33479     2450     3140     5023    19065     2108     1607     2025    10988     2595     2138     2375     4413     6855     2295     2265
198023Michigan                26    Branch                                                   023                                   BRANCH                                                          29108    10417      127      536     4387     3671    10498     2669     2030        9     9269     1344     3694        3     6888     1128     7413      992      632     1051     4126      606      262      709     2283      523      285      435     1848     1426      353      626
198023Michigan                260780Calhoun                                                  025                                   CALHOUN                                                        101658    36271      524     3104    11927    14926    33733    12809     9882      165    32989     3712    13400        7    24622     2555    28515     1097     1897     7780    10529     2002      944     1364     8914     3674     1620     1930     5777     4985     1770     3328
198023Michigan                26    Cass                                                     027                                   CASS                                                            26188    22466      150      695     4867     5754    12164     3882     2344        3    11435     1606     4549        0     8279      916     9482      993     1010     1659     5983      688      372      703     2861      705      591      599     1036     1584      511      419
198023Michigan                26    Charlevoix                                               029                                   CHARLEVOIX                                                      16482     3050       49      326     1777     1793     4802     1739     1525      155     4330      819     1827        0     3150      492     3980      221      526      216     1822      180      346      110     1244      333      128      439      597      707      218      393
198023Michigan                26    Cheboygan                                                031                                   CHEBOYGAN                                                       17377     2796       58      418     2264     2098     5043     1734     1118       33     3943     1064     2360        0     2793      658     4396      170      518      621      778      195      138      143     1553      252      139      418      482      642      255      432
198023Michigan                26    Chippewa                                                 033                                   CHIPPEWA                                                        23153     4338      306     1232     3062     2770     6699     2152     1826      187     5627     1212     4067        9     4026      587     6413      492      684      179      464      606      266      228     1870      356      208      563      696     1555      445     1041
198023Michigan                26    Clare                                                    035                                   CLARE                                                           19689     3628       52      453     2836     3294     5785     1684      939        0     4081      987     3431        0     2846      494     6011      437      470      520      844      185      197      222     1328      247      175      363      537      864      183      355
198023Michigan                264040Clinton                                                  037                                   CLINTON                                                         48713     6239      143      798     3916     4255    14059     4603     3423       26    14421     1191     3697        1     9561      597     9769     1212     1347      531     5891      638      480      989     3714     1111      727      668     1263     2325      840     2246
198023Michigan                26    Crawford                                                 039                                   CRAWFORD                                                         7683     1469       27      286      668      942     2565      827      531       17     1934      252     1283        0     1261      181     2078      103      230       85      421       72       63       68      739      166      100      195      223      254       84      392
198023Michigan                26    Delta                                                    041                                   DELTA                                                           31829     6296       66      756     4036     3027     9652     3508     2363       33     8369     1403     3860        0     5345      572     8825      468      725     1399     1840      806      348      461     2569      506      298      564     1065     1267      670      728
198023Michigan                26    Dickinson                                                043                                   DICKINSON                                                       19127     5640       57      517     2555     2301     7217     2139     1658        0     5825      588     2853        0     4001      241     5873      404      737      779     1527      355      315      394     1854      449      149      438     1020      665      376      364
198023Michigan                264040Eaton                                                    045                                   EATON                                                           71663    14603      254     1817     4617     6179    21878     8805     7790       19    23246     1983     5679        2    17392     1185    14484      938     1612     1399     9889      953      820     1599     5923     2521     1129     1080     2391     4139     1711     4534
198023Michigan                26    Emmet                                                    047                                   EMMET                                                           18587     3834       54      517     1735     1578     5350     2460     2368       26     5099      883     2109        0     4201      578     4286      199      831      264      871      207      259      320     1945      462      265      636     1496      680      384      481
198023Michigan                262640Genesee                                                  049                                   GENESEE                                                        328924   107653     1268    12604    33950    44993    98793    40332    26758      109   101462    16228    36117       13    70341    11160    89469     1043     5552     3565    64854     3905     2898     5053    28268     7157     4531     5515    14701    14844     5314     4603
198023Michigan                26    Gladwin                                                  051                                   GLADWIN                                                         16818     2684       51      404     2759     2362     4850     1327      730       18     3630      764     2829        0     2250      417     4937      271      421      814     1011      144      123      136     1050      269      138      195      430      506      121      251
198023Michigan                26    Gogebic                                                  053                                   GOGEBIC                                                         13794     5060       67      765     2333     2117     5228     2021     1242        2     3682      637     3156        0     2702      312     5094      618      448      222      805      122      173      220     1345      140      129      413      515      634      230      370
198023Michigan                26    Grand Traverse                                           055                                   GRAND TRAVERSE                                                  43805     9861      158     1075     3540     3664    11712     6597     6023      118    13491     1253     4509        0    10414      959    10098     1008     1521     1648     2056      600     1010      811     4589     1314      906     1308     3126     1952     1059      997
198023Michigan                26    Gratiot                                                  057                                   GRATIOT                                                         35040     4659       54      695     3627     3214    10398     2643     2480        6     9084     1174     3691        0     6286      639     8598     1078      728     1250     2710      430      360      537     2380      552      379      459     1475     2052      412      568
198023Michigan                26    Hillsdale                                                059                                   HILLSDALE                                                       30975    10474       92      530     3328     4139    11256     2784     2344       15     9645     1208     4127        0     6615      861     8547     1193      669     1333     4373      603      260      616     2159      524      386      466      947     1586      593      552
198023Michigan                26    Houghton                                                 061                                   HOUGHTON                                                        31072     5531      134     1135     4544     2863     6997     2839     2899       20     7014     1312     8133        0     4798      468     8701      387      714      336      785      278      333      174     2280      556      182      427     1085     3374      457      444
198023Michigan                26    Huron                                                    063                                   HURON                                                           32534     3149       74      702     6285     2895     8354     2258     1720      129     7981      918     4057        7     4960      681     8200     1883      695     1079     2208      302      203      616     1907      485      231      504      983     1015      370      460
198023Michigan                264040Ingham                                                   065                                   INGHAM                                                         198451    64333     1261    11475    13630    17152    46105    26659    36288      140    68323     6680    25930       14    58012     3794    49346     1939     4707     3567    16672     2794     2832     3688    20924     7295     3987     4230     8703    25399     6140    13458
198023Michigan                264040Ionia                                                    067                                   IONIA                                                           45386     5707      117      605     4244     4670    12390     3694     2179       17    11393     1294     6991        0     7442      931     9363     1123      860     1547     5100      483      235      441     2725      675      397      456     1053     1468      509     1763
198023Michigan                26    Iosco                                                    069                                   IOSCO                                                           18859     8048      489      953     2477     2669     6818     2290     1798     2509     4038      928     3221      230     3253      673     6440      247      425      129      911      281      231      125     1806      364      135      363      673      665      193      743
198023Michigan                26    Iron                                                     071                                   IRON                                                            10145     2902       22      566     1913     1487     3948     1017      937        0     2581      395     2209        0     1808      225     3691      522      314      114      558       90      100       79      819      164       45      226      525      327      187      319
198023Michigan                26    Isabella                                                 073                                   ISABELLA                                                        45413     7522      214      961     3937     2893     8513     3254     4828       35    11536     1342     7195        0     9881      912    11490     1314      911     1120     1320      554      451      464     3869      689      545      857     1851     5879      694      899
198023Michigan                263520Jackson                                                  075                                   JACKSON                                                        115286    32557      441     3211    10172    17098    35506    14926    10816       46    35665     4067    17475       21    24484     2772    28799     1304     2323     3772    14327     1816     3928     2000     9669     2375     1846     2232     4034     4911     2947     2665
198023Michigan                263720Kalamazoo                                                077                                   KALAMAZOO                                                      151746    52356      653     7623    12139    16115    40096    21371    26857       25    54930     4466    18155       37    44011     2684    38782     1650     3779    15301    11934     2572     1792     3528    17023     4755     3348     3898     9526    12891     3985     2959
198023Michigan                26    Kalkaska                                                 079                                   KALKASKA                                                         8584     2178       37      153     1058     1261     2533      875      488        0     2194      432     1184        3     1267      269     2416      520      414       86      473      138      112       53      576      102       95      165      191      281       76      179
198023Michigan                263000Kent                                                     081                                   KENT                                                           346680    79282     2296    16248    32544    39775    91214    44312    40342      126   115347     8682    31363       19    87477     6273    80994     2686     9490    16930    43811     6826     4200    11392    36421    11094     7206     6436    15213    16955     7968     6196
198023Michigan                26    Keweenaw                                                 083                                   KEWEENAW                                                         1616      271       12       64      493      215      465      137      100       36      278       69      447        8      186       25      559       22       40        8       67        6        7        8       88       22        2       25       30       51       22       66
198023Michigan                26    Lake                                                     085                                   LAKE                                                             5486     2077       14      134     1345     1233     1632      505      348        0     1209      280     1382        3      911      156     1978       99      164      112      342       74       29       29      363       83       59      123      130      265       64      184
198023Michigan                262160Lapeer                                                   087               35                  LAPEER                                                          59795     8408      341     1494     5856     6194    16743     5094     3176        5    16335     2048     5268        4     9549     1450    13535     1459     1116     1281     8503      518      455      601     3361      949      648      722     2522     2314      637      798
198023Michigan                26    Leelanau                                                 089                                   LEELANAU                                                        11409     2298       50      250     1202      803     3240     1735     1677       18     3348      374     1540        0     2324      249     2730      483      616      386      476      171      153      126      776      345      202      341      533      584      188      292
198023Michigan                26    Lenawee                                                  091                                   LENAWEE                                                         65809    22388      415     1336     7777     8585    21833     6614     6040       23    21420     2604     7107        0    14850     1679    17763     1332     1424     2705    11376      928      651      927     5300     1358      859      965     2428     3882     1336      799
198023Michigan                262160Livingston                                               093               35                  LIVINGSTON                                                      78441    18489      393     2966     4535     8036    23967     9755     9035       34    25200     2976     6996        8    16059     1469    17630     1064     2641     1863    11379      913      809     1679     6316     2208     1614     1343     2846     4053     1209     1322
198023Michigan                26    Luce                                                     095                                   LUCE                                                             5613      925       14      107     1028      656     1398      518      453        0     1303      190      951        0      977      112     1452       68      127       24      135       52       39       46      382       67       27       99      746      185       84      199
198023Michigan                26    Mackinac                                                 097                                   MACKINAC                                                         8544     1401       47      186     1237     1032     2622      674      569       20     1931      538     1270        0     1259      485     2166      291      341       36      218      192      102       55      633      129       38      211      201      362      104      277
198023Michigan                262160Macomb                                                   099               35                  MACOMB                                                         527431   111322     2453    53394    53540    68803   167881    63633    42723     1443   182858    21173    43780      125   122384    12329   132669     1856    11999    15835    90965     7446     7565    12143    57001    15924    12363     8695    21090    20262     9912    12186
