_PARENT_,_NAME_,county,cluster
CL625,cty39007,39007,625
CL625,cty27143,27143,625
CL625,cty08017,08017,625
CL625,cty08061,08061,625
CL625,cty08011,08011,625
CL625,cty08099,08099,625
CL625,cty20185,20185,625
CL625,cty20009,20009,625
CL625,cty20165,20165,625
CL625,cty27117,27117,625
CL625,cty27133,27133,625
CL625,cty27081,27081,625
CL625,cty27083,27083,625
CL625,cty27073,27073,625
CL625,cty27067,27067,625
CL625,cty27151,27151,625
CL625,cty27015,27015,625
CL625,cty27165,27165,625
CL625,cty27127,27127,625
CL625,cty27129,27129,625
CL625,cty27085,27085,625
CL625,cty27093,27093,625
CL625,cty41029,41029,625
CL625,cty41033,41033,625
CL625,cty20047,20047,625
CL625,cty20145,20145,625
CL625,cty20113,20113,625
CL625,cty20155,20155,625
CL625,cty20159,20159,625
CL625,cty20033,20033,625
CL625,cty20007,20007,625
CL625,cty27023,27023,625
CL625,cty27173,27173,625
CL625,cty20079,20079,625
CL625,cty20115,20115,625
CL625,cty20097,20097,625
CL625,cty20151,20151,625
CL625,cty20077,20077,625
CL625,cty20095,20095,625
CL625,cty02130,02130,625
CL625,cty02201,02201,625
CL625,cty27131,27131,625
CL625,cty27047,27047,625
CL625,cty27099,27099,625
CL625,cty19131,19131,625
CL625,cty19089,19089,625
CL625,cty19191,19191,625
CL625,cty27147,27147,625
CL625,cty27161,27161,625
CL625,cty19037,19037,625
CL625,cty19067,19067,625
CL625,cty27043,27043,625
CL625,cty19119,19119,625
CL625,cty48445,48445,625
CL625,cty48411,48411,625
CL625,cty48193,48193,625
CL625,cty48363,48363,625
CL625,cty48417,48417,625
CL625,cty19109,19109,625
CL625,cty19147,19147,625
CL625,cty19041,19041,625
CL625,cty19059,19059,625
CL625,cty19063,19063,625
CL625,cty27091,27091,625
CL625,cty27101,27101,625
CL625,cty27033,27033,625
CL625,cty27063,27063,625
CL625,cty19141,19141,625
CL625,cty19167,19167,625
CL625,cty35025,35025,625
CL625,cty53023,53023,625
CL625,cty05003,05003,625
CL625,cty05017,05017,625
CL625,cty05011,05011,625
CL625,cty05043,05043,625
CL625,cty22065,22065,625
CL625,cty22107,22107,625
CL625,cty22035,22035,625
CL625,cty22123,22123,625
CL625,cty48083,48083,625
CL625,cty48093,48093,625
CL625,cty48143,48143,625
CL625,cty48447,48447,625
CL625,cty48133,48133,625
CL625,cty48429,48429,625
CL625,cty19143,19143,625
CL625,cty27105,27105,625
CL625,cty48165,48165,625
CL625,cty48501,48501,625
CL625,cty16057,16057,625
CL625,cty53075,53075,625
CL625,cty48049,48049,625
CL625,cty48333,48333,625
CL625,cty48237,48237,625
CL625,cty48503,48503,625
CL625,cty48345,48345,625
CL625,cty48437,48437,625
CL625,cty38033,38033,625
CL625,cty19001,19001,625
CL625,cty19077,19077,625
CL625,cty48129,48129,625
CL625,cty48153,48153,625
CL625,cty48189,48189,625
CL625,cty30021,30021,625
CL625,cty30109,30109,625
CL625,cty19073,19073,625
CL625,cty19165,19165,625
CL625,cty48045,48045,625
CL625,cty48191,48191,625
CL625,cty20005,20005,625
CL625,cty20103,20103,625
CL625,cty20013,20013,625
CL625,cty20131,20131,625
CL625,cty19027,19027,625
CL625,cty19047,19047,625
CL625,cty19009,19009,625
CL625,cty19029,19029,625
CL625,cty13241,13241,625
CL625,cty37113,37113,625
CL625,cty40141,40141,625
CL625,cty48087,48087,625
CL625,cty48483,48483,625
CL625,cty40057,40057,625
CL625,cty46033,46033,625
CL625,cty46047,46047,625
CL625,cty40075,40075,625
CL625,cty26101,26101,625
CL625,cty26105,26105,625
CL625,cty56007,56007,625
CL625,cty40055,40055,625
CL625,cty40065,40065,625
CL625,cty29005,29005,625
CL625,cty29087,29087,625
CL625,cty56045,56045,625
CL625,cty46019,46019,625
CL625,cty46081,46081,625
CL625,cty56027,56027,625
CL625,cty30025,30025,625
CL625,cty29075,29075,625
CL625,cty29081,29081,625
CL625,cty29147,29147,625
CL625,cty29227,29227,625
CL625,cty19159,19159,625
CL625,cty19175,19175,625
CL625,cty19039,19039,625
CL625,cty19053,19053,625
CL625,cty19117,19117,625
CL625,cty56005,56005,625
CL625,cty56011,56011,625
CL625,cty56009,56009,625
CL625,cty56025,56025,625
CL625,cty55071,55071,625
CL625,cty55117,55117,625
CL625,cty53037,53037,625
CL625,cty53077,53077,625
CL625,cty53001,53001,625
CL625,cty53025,53025,625
CL625,cty38037,38037,625
CL625,cty38011,38011,625
CL625,cty38087,38087,625
CL625,cty19007,19007,625
CL625,cty19185,19185,625
CL625,cty29117,29117,625
CL625,cty29171,29171,625
CL625,cty29211,29211,625
CL625,cty46021,46021,625
CL625,cty46129,46129,625
CL625,cty38085,38085,625
CL625,cty46031,46031,625
CL625,cty38041,38041,625
CL625,cty29079,29079,625
CL625,cty29129,29129,625
CL625,cty37005,37005,625
CL625,cty38019,38019,625
CL625,cty38001,38001,625
CL625,cty46105,46105,625
CL625,cty37009,37009,625
CL625,cty37193,37193,625
CL625,cty27069,27069,625
CL625,cty46107,46107,625
CL625,cty46119,46119,625
CL625,cty35051,35051,625
CL625,cty38067,38067,625
CL625,cty38099,38099,625
CL625,cty38069,38069,625
CL625,cty38027,38027,625
CL625,cty38031,38031,625
CL625,cty38063,38063,625
CL625,cty38079,38079,625
CL625,cty38095,38095,625
CL625,cty02180,02180,625
CL625,cty35029,35029,625
CL625,cty35003,35003,625
CL625,cty35053,35053,625
CL625,cty38083,38083,625
CL625,cty38103,38103,625
CL625,cty38005,38005,625
CL625,cty38071,38071,625
CL625,cty06045,06045,625
CL625,cty35017,35017,625
CL625,cty35023,35023,625
CL625,cty48229,48229,625
CL625,cty35027,35027,625
CL625,cty35035,35035,625
CL625,cty06033,06033,625
CL625,cty06097,06097,625
CL625,cty02240,02240,625
CL625,cty02261,02261,625
CL625,cty02188,02188,625
CL625,cty35013,35013,625
CL625,cty48141,48141,625
CL625,cty02090,02090,625
CL625,cty02290,02290,625
CL625,cty56019,56019,625
CL625,cty48319,48319,625
CL625,cty48399,48399,625
CL625,cty46037,46037,625
CL625,cty27155,27155,625
CL625,cty30003,30003,625
CL625,cty56033,56033,625
CL625,cty30033,30033,625
CL625,cty30017,30017,625
CL625,cty30079,30079,625
CL625,cty48267,48267,625
CL625,cty48327,48327,625
CL625,cty48095,48095,625
CL625,cty48307,48307,625
CL625,cty48137,48137,625
CL625,cty48435,48435,625
CL625,cty48385,48385,625
CL625,cty48463,48463,625
CL625,cty48105,48105,625
CL625,cty48371,48371,625
CL625,cty48323,48323,625
CL625,cty46091,46091,625
CL625,cty46109,46109,625
CL625,cty27011,27011,625
CL625,cty46051,46051,625
CL625,cty31003,31003,625
CL625,cty30075,30075,625
CL625,cty48443,48443,625
CL625,cty46053,46053,625
CL625,cty46123,46123,625
CL625,cty31149,31149,625
CL625,cty31015,31015,625
CL625,cty30087,30087,625
CL625,cty30103,30103,625
CL625,cty48271,48271,625
CL625,cty48465,48465,625
CL625,cty08087,08087,625
CL625,cty20167,20167,625
CL625,cty20065,20065,625
CL625,cty20163,20163,625
CL625,cty20137,20137,625
CL625,cty20123,20123,625
CL625,cty20141,20141,625
CL625,cty31017,31017,625
CL625,cty31103,31103,625
CL625,cty31089,31089,625
CL625,cty31183,31183,625
CL625,cty49055,49055,625
CL625,cty49053,49053,625
CL625,cty08069,08069,625
CL625,cty08123,08123,625
CL625,cty08075,08075,625
CL625,cty08095,08095,625
CL625,cty08121,08121,625
CL625,cty08125,08125,625
CL625,cty20051,20051,625
CL625,cty20195,20195,625
CL625,cty20147,20147,625
CL625,cty20183,20183,625
CL625,cty08007,08007,625
CL625,cty49041,49041,625
CL625,cty49001,49001,625
CL625,cty49021,49021,625
CL625,cty06029,06029,625
CL625,cty31045,31045,625
CL625,cty35045,35045,625
CL625,cty08029,08029,625
CL625,cty08077,08077,625
CL625,cty08051,08051,625
CL625,cty08053,08053,625
CL625,cty49017,49017,625
CL625,cty49031,49031,625
CL625,cty06027,06027,625
CL625,cty06051,06051,625
CL625,cty46007,46007,625
CL625,cty46095,46095,625
CL625,cty46121,46121,625
CL625,cty46075,46075,625
CL625,cty08067,08067,625
CL625,cty08111,08111,625
CL625,cty31161,31161,625
CL625,cty46113,46113,625
CL625,cty46055,46055,625
CL625,cty46071,46071,625
CL625,cty20027,20027,625
CL625,cty30035,30035,625
CL625,cty30005,30005,625
CL625,cty30015,30015,625
CL625,cty30027,30027,625
CL625,cty30069,30069,625
CL625,cty06079,06079,625
CL625,cty06083,06083,625
CL625,cty38043,38043,625
CL625,cty20089,20089,625
CL625,cty31129,31129,625
CL625,cty31169,31169,625
CL625,cty20117,20117,625
CL625,cty20201,20201,625
CL625,cty30073,30073,625
CL625,cty30101,30101,625
CL625,cty30041,30041,625
CL625,cty30051,30051,625
CL625,cty30045,30045,625
CL625,cty16037,16037,625
CL625,cty16059,16059,625
CL625,cty38029,38029,625
CL625,cty38039,38039,625
CL625,cty38021,38021,625
CL625,cty20029,20029,625
CL625,cty20157,20157,625
CL625,cty30013,30013,625
CL625,cty30099,30099,625
CL625,cty38047,38047,625
CL625,cty38051,38051,625
CL625,cty38003,38003,625
CL625,cty38073,38073,625
CL625,cty38081,38081,625
CL625,cty30001,30001,625
CL625,cty56013,56013,625
CL625,cty38045,38045,625
CL625,cty38093,38093,625
CL625,cty38013,38013,625
CL625,cty30083,30083,625
CL625,cty30019,30019,625
CL625,cty30071,30071,625
CL625,cty30105,30105,625
CL625,cty30067,30067,625
CL625,cty30097,30097,625
CL625,cty30031,30031,625
CL625,cty30057,30057,625
CL625,cty56017,56017,625
CL625,cty56043,56043,625
CL625,cty56003,56003,625
CL625,cty56029,56029,625
CL625,cty02150,02150,625
CL625,cty02220,02220,625
CL625,cty02280,02280,625
CL625,cty02100,02100,625
CL625,cty32017,32017,625
CL625,cty32033,32033,625
CL625,cty16021,16021,625
CL625,cty30053,30053,625
CL625,cty30089,30089,625
CL625,cty38023,38023,625
CL625,cty38105,38105,625
CL625,cty38053,38053,625
CL625,cty38061,38061,625
CL625,cty30091,30091,625
CL625,cty53055,53055,625
CL625,cty02070,02070,625
CL625,cty02164,02164,625
CL625,cty02013,02013,625
CL625,cty02016,02016,625
CL625,cty02110,02110,625
CL625,cty02231,02231,625
CL625,cty35055,35055,625
CL625,cty30029,30029,625
CL625,cty30047,30047,625
CL625,cty30055,30055,625
CL625,cty30085,30085,625
CL625,cty53029,53029,625
CL625,cty30059,30059,625
CL625,cty30107,30107,625
CL625,cty30011,30011,625
CL625,cty46063,46063,625
CL625,cty53057,53057,625
CL625,cty53073,53073,625
CL625,cty06023,06023,625
CL625,cty06105,06105,625
CL625,cty41025,41025,625
CL625,cty41037,41037,625
CL625,cty41011,41011,625
CL625,cty41019,41019,625
CL625,cty06015,06015,625
CL625,cty41015,41015,625
CL625,cty06093,06093,625
CL625,cty41035,41035,625
CL625,cty06035,06035,625
CL625,cty06049,06049,625
CL625,cty27031,27031,625
CL625,cty27071,27071,625
CL625,cty35011,35011,625
CL625,cty35019,35019,625
CL625,cty48109,48109,625
CL625,cty20071,20071,625
CL625,cty20101,20101,625
CL625,cty20135,20135,625
CL625,cty08009,08009,625
CL625,cty35005,35005,625
CL625,cty35015,35015,625
CL625,cty20023,20023,625
CL625,cty31057,31057,625
CL625,cty20039,20039,625
CL625,cty20153,20153,625
CL625,cty08063,08063,625
CL625,cty08073,08073,625
CL625,cty20181,20181,625
CL625,cty20199,20199,625
CL625,cty20171,20171,625
CL625,cty20203,20203,625
CL625,cty25019,25019,625
CL625,cty08055,08055,625
CL625,cty08071,08071,625
CL625,cty41041,41041,625
CL625,cty41057,41057,625
CL625,cty25001,25001,625
CL625,cty25007,25007,625
CL625,cty41063,41063,625
CL625,cty06073,06073,625
CL625,cty32001,32001,625
CL625,cty32021,32021,625
CL625,cty41001,41001,625
CL625,cty41061,41061,625
CL625,cty02050,02050,625
CL625,cty02270,02270,625
CL625,cty04027,04027,625
CL625,cty06025,06025,625
CL625,cty23003,23003,625
CL625,cty23029,23029,625
CL625,cty15005,15005,625
CL625,cty08049,08049,625
CL625,cty15001,15001,625
CL625,cty08057,08057,625
CL625,cty56001,56001,625
CL625,cty15007,15007,625
CL625,cty15003,15003,625
CL625,cty15009,15009,625
CL626,cty27001,27001,626
CL626,cty27061,27061,626
CL626,cty27021,27021,626
CL626,cty27035,27035,626
CL626,cty27107,27107,626
CL626,cty27029,27029,626
CL626,cty27005,27005,626
CL626,cty27087,27087,626
CL626,cty27007,27007,626
CL626,cty27057,27057,626
CL627,cty29089,29089,627
CL627,cty29019,29019,627
CL627,cty29053,29053,627
CL627,cty29041,29041,627
CL627,cty29115,29115,627
CL627,cty29121,29121,627
CL627,cty29205,29205,627
CL627,cty29137,29137,627
CL627,cty29175,29175,627
CL628,cty28137,28137,628
CL628,cty28143,28143,628
CL628,cty28027,28027,628
CL628,cty28135,28135,628
CL628,cty28071,28071,628
CL628,cty28161,28161,628
CL628,cty28107,28107,628
CL628,cty28119,28119,628
CL628,cty28043,28043,628
CL628,cty28097,28097,628
CL633,cty48391,48391,633
CL633,cty48177,48177,633
CL633,cty48239,48239,633
CL633,cty48123,48123,633
CL633,cty48285,48285,633
CL633,cty48175,48175,633
CL633,cty48057,48057,633
CL633,cty48469,48469,633
CL636,cty18031,18031,636
CL636,cty18139,18139,636
CL636,cty18145,18145,636
CL636,cty18047,18047,636
CL636,cty18137,18137,636
CL637,cty33005,33005,637
CL637,cty50025,50025,637
CL637,cty50001,50001,637
CL637,cty50021,50021,637
CL637,cty25003,25003,637
CL637,cty50003,50003,637
CL641,cty40063,40063,641
CL641,cty40123,40123,641
CL641,cty40005,40005,641
CL641,cty40029,40029,641
CL641,cty40081,40081,641
CL641,cty40107,40107,641
CL641,cty40111,40111,641
CL641,cty40125,40125,641
CL641,cty40133,40133,641
CL643,cty54035,54035,643
CL643,cty54007,54007,643
CL643,cty54021,54021,643
CL643,cty54067,54067,643
CL643,cty54101,54101,643
CL643,cty54013,54013,643
CL643,cty54087,54087,643
CL646,cty27065,27065,646
CL646,cty27115,27115,646
CL646,cty27171,27171,646
CL646,cty27003,27003,646
CL646,cty27059,27059,646
CL646,cty27095,27095,646
CL646,cty27141,27141,646
CL648,cty36089,36089,648
CL648,cty36045,36045,648
CL648,cty36049,36049,648
CL648,cty36019,36019,648
CL648,cty36031,36031,648
CL648,cty36033,36033,648
CL649,cty28079,28079,649
CL649,cty28123,28123,649
CL649,cty28011,28011,649
CL649,cty28133,28133,649
CL649,cty28053,28053,649
CL649,cty28163,28163,649
CL649,cty28007,28007,649
CL649,cty28051,28051,649
CL650,cty49027,49027,650
CL650,cty49019,49019,650
CL650,cty49023,49023,650
CL650,cty49049,49049,650
CL650,cty49039,49039,650
CL650,cty49007,49007,650
CL650,cty49015,49015,650
CL651,cty42021,42021,651
CL651,cty42111,42111,651
CL651,cty42067,42067,651
CL651,cty42087,42087,651
CL651,cty42027,42027,651
CL651,cty42061,42061,651
CL651,cty42009,42009,651
CL651,cty42013,42013,651
CL654,cty20099,20099,654
CL654,cty20001,20001,654
CL654,cty20207,20207,654
CL654,cty20125,20125,654
CL654,cty20133,20133,654
CL654,cty20205,20205,654
CL654,cty20049,20049,654
CL654,cty20073,20073,654
CL654,cty20019,20019,654
CL654,cty20035,20035,654
CL654,cty40105,40105,654
CL654,cty40147,40147,654
CL655,cty06109,06109,655
CL655,cty06077,06077,655
CL655,cty06043,06043,655
CL655,cty06005,06005,655
CL655,cty06047,06047,655
CL655,cty06099,06099,655
CL655,cty06003,06003,655
CL655,cty06009,06009,655
CL657,cty12079,12079,657
CL657,cty12029,12029,657
CL657,cty12123,12123,657
CL657,cty12067,12067,657
CL657,cty12121,12121,657
CL657,cty12023,12023,657
CL657,cty12047,12047,657
CL660,cty35006,35006,660
CL660,cty04017,04017,660
CL660,cty04025,04025,660
CL660,cty49037,49037,660
CL660,cty04001,04001,660
CL660,cty35031,35031,660
CL660,cty04005,04005,660
CL660,cty49025,49025,660
CL660,cty08033,08033,660
CL660,cty08083,08083,660
CL661,cty01023,01023,661
CL661,cty01119,01119,661
CL661,cty01063,01063,661
CL661,cty01091,01091,661
CL661,cty01007,01007,661
CL661,cty01047,01047,661
CL661,cty01105,01105,661
CL661,cty01065,01065,661
CL661,cty01125,01125,661
CL663,cty12055,12055,663
CL663,cty12015,12015,663
CL663,cty12027,12027,663
CL663,cty12081,12081,663
CL663,cty12115,12115,663
CL663,cty12049,12049,663
CL663,cty12105,12105,663
CL664,cty47147,47147,664
CL664,cty47021,47021,664
CL664,cty47037,47037,664
CL664,cty47187,47187,664
CL666,cty48347,48347,666
CL666,cty48419,48419,666
CL666,cty48403,48403,666
CL666,cty48405,48405,666
CL666,cty48373,48373,666
CL666,cty48457,48457,666
CL666,cty48225,48225,666
CL666,cty48313,48313,666
CL666,cty48471,48471,666
CL666,cty48005,48005,666
CL666,cty48455,48455,666
CL667,cty19197,19197,667
CL667,cty19035,19035,667
CL667,cty19149,19149,667
CL667,cty19093,19093,667
CL667,cty19091,19091,667
CL667,cty19151,19151,667
CL667,cty19079,19079,667
CL667,cty19069,19069,667
CL667,cty19083,19083,667
CL667,cty19021,19021,667
CL667,cty19161,19161,667
CL667,cty19025,19025,667
CL667,cty19187,19187,667
CL668,cty16033,16033,668
CL668,cty16051,16051,668
CL668,cty16043,16043,668
CL668,cty16065,16065,668
CL670,cty45001,45001,670
CL670,cty45007,45007,670
CL670,cty45047,45047,670
CL670,cty45065,45065,670
CL670,cty45059,45059,670
CL670,cty45071,45071,670
CL670,cty45073,45073,670
CL670,cty45045,45045,670
CL670,cty45077,45077,670
CL671,cty05015,05015,671
CL671,cty29009,29009,671
CL671,cty29109,29109,671
CL671,cty29209,29209,671
CL671,cty29213,29213,671
CL677,cty26087,26087,677
CL677,cty26063,26063,677
CL677,cty26157,26157,677
CL677,cty26147,26147,677
CL677,cty26151,26151,677
CL677,cty26049,26049,677
CL677,cty26155,26155,677
CL679,cty51051,51051,679
CL679,cty51173,51173,679
CL679,cty51027,51027,679
CL679,cty51167,51167,679
CL679,cty51021,51021,679
CL679,cty51197,51197,679
CL679,cty51185,51185,679
CL679,cty54055,54055,679
CL680,cty04009,04009,680
CL680,cty04011,04011,680
CL680,cty02060,02060,680
CL680,cty04003,04003,680
CL680,cty04019,04019,680
CL680,cty04023,04023,680
CL682,cty21055,21055,682
CL682,cty21033,21033,682
CL682,cty21143,21143,682
CL682,cty21101,21101,682
CL682,cty21225,21225,682
CL682,cty21107,21107,682
CL682,cty21233,21233,682
CL686,cty37163,37163,686
CL686,cty37017,37017,686
CL686,cty37047,37047,686
CL686,cty37061,37061,686
CL686,cty37191,37191,686
CL687,cty20189,20189,687
CL687,cty48341,48341,687
CL687,cty48195,48195,687
CL687,cty20119,20119,687
CL687,cty20067,20067,687
CL687,cty20187,20187,687
CL687,cty20129,20129,687
CL687,cty48295,48295,687
CL687,cty48357,48357,687
CL687,cty20175,20175,687
CL687,cty40007,40007,687
CL687,cty40025,40025,687
CL687,cty40139,40139,687
CL687,cty48421,48421,687
CL690,cty51181,51181,690
CL690,cty51183,51183,690
CL690,cty37073,37073,690
CL690,cty51800,51800,690
CL690,cty51093,51093,690
CL690,cty51175,51175,690
CL690,cty51620,51620,690
CL698,cty55049,55049,698
CL698,cty55045,55045,698
CL698,cty55065,55065,698
CL698,cty55077,55077,698
CL698,cty55103,55103,698
CL698,cty55111,55111,698
CL698,cty55023,55023,698
CL698,cty55043,55043,698
CL698,cty55021,55021,698
CL698,cty55025,55025,698
CL701,cty26095,26095,701
CL701,cty26071,26071,701
CL701,cty26033,26033,701
CL701,cty26097,26097,701
CL701,cty26013,26013,701
CL701,cty26041,26041,701
CL701,cty26153,26153,701
CL701,cty26003,26003,701
CL701,cty26103,26103,701
CL702,cty28159,28159,702
CL702,cty01107,01107,702
CL702,cty28025,28025,702
CL702,cty28087,28087,702
CL702,cty28103,28103,702
CL702,cty28019,28019,702
CL702,cty28105,28105,702
CL702,cty28155,28155,702
CL704,cty35059,35059,704
CL704,cty35007,35007,704
CL704,cty35021,35021,704
CL704,cty35037,35037,704
CL704,cty35033,35033,704
CL704,cty35047,35047,704
CL705,cty05027,05027,705
CL705,cty05073,05073,705
CL705,cty05057,05057,705
CL705,cty05099,05099,705
CL706,cty22003,22003,706
CL706,cty22011,22011,706
CL706,cty22115,22115,706
CL706,cty22053,22053,706
CL706,cty22019,22019,706
CL706,cty22023,22023,706
CL708,cty40059,40059,708
CL708,cty40073,40073,708
CL708,cty40045,40045,708
CL708,cty40153,40153,708
CL708,cty40043,40043,708
CL708,cty40003,40003,708
CL708,cty40151,40151,708
CL708,cty40047,40047,708
CL708,cty40053,40053,708
CL708,cty40011,40011,708
CL708,cty40093,40093,708
CL710,cty17107,17107,710
CL710,cty17125,17125,710
CL710,cty17057,17057,710
CL710,cty17109,17109,710
CL710,cty17009,17009,710
CL710,cty17017,17017,710
CL710,cty17169,17169,710
CL711,cty47059,47059,711
CL711,cty47029,47029,711
CL711,cty47155,47155,711
CL711,cty47057,47057,711
CL711,cty47063,47063,711
CL711,cty47089,47089,711
CL712,cty16045,16045,712
CL712,cty16039,16039,712
CL712,cty16001,16001,712
CL712,cty16015,16015,712
CL712,cty16027,16027,712
CL712,cty16073,16073,712
CL714,cty55123,55123,714
CL714,cty55053,55053,714
CL714,cty55121,55121,714
CL714,cty55057,55057,714
CL714,cty55081,55081,714
CL714,cty27055,27055,714
CL714,cty55063,55063,714
CL719,cty53047,53047,719
CL719,cty53019,53019,719
CL719,cty53065,53065,719
CL719,cty53043,53043,719
CL719,cty16009,16009,719
CL719,cty16017,16017,719
CL719,cty16055,16055,719
CL719,cty16079,16079,719
CL719,cty53051,53051,719
CL719,cty53063,53063,719
CL721,cty48337,48337,721
CL721,cty48497,48497,721
CL721,cty48097,48097,721
CL721,cty48121,48121,721
CL723,cty17185,17185,723
CL723,cty18051,18051,723
CL723,cty17193,17193,723
CL723,cty17065,17065,723
CL723,cty17081,17081,723
CL723,cty17047,17047,723
CL723,cty17191,17191,723
CL727,cty19087,19087,727
CL727,cty17095,17095,727
CL727,cty17187,17187,727
CL727,cty17071,17071,727
CL727,cty19057,19057,727
CL729,cty20041,20041,729
CL729,cty20127,20127,729
CL729,cty20017,20017,729
CL729,cty20031,20031,729
CL729,cty20111,20111,729
CL730,cty48277,48277,730
CL730,cty48387,48387,730
CL730,cty05113,05113,730
CL730,cty40023,40023,730
CL730,cty40127,40127,730
CL730,cty05133,05133,730
CL730,cty40089,40089,730
CL732,cty08039,08039,732
CL732,cty08093,08093,732
CL732,cty08013,08013,732
CL732,cty08047,08047,732
CL732,cty08001,08001,732
CL732,cty08019,08019,732
CL732,cty08059,08059,732
CL732,cty08035,08035,732
CL732,cty08005,08005,732
CL732,cty08031,08031,732
CL738,cty48287,48287,738
CL738,cty48331,48331,738
CL738,cty48481,48481,738
CL738,cty48015,48015,738
CL738,cty48477,48477,738
CL738,cty48089,48089,738
CL738,cty48149,48149,738
CL739,cty17003,17003,739
CL739,cty17153,17153,739
CL739,cty17055,17055,739
CL739,cty17077,17077,739
CL739,cty17181,17181,739
CL739,cty17087,17087,739
CL739,cty17199,17199,739
CL742,cty16007,16007,742
CL742,cty16029,16029,742
CL742,cty56035,56035,742
CL742,cty49009,49009,742
CL742,cty49033,49033,742
CL742,cty56023,56023,742
CL742,cty56037,56037,742
CL742,cty56041,56041,742
CL743,cty12009,12009,743
CL743,cty12061,12061,743
CL743,cty12099,12099,743
CL743,cty12085,12085,743
CL743,cty12111,12111,743
CL744,cty48023,48023,744
CL744,cty48433,48433,744
CL744,cty48075,48075,744
CL744,cty48101,48101,744
CL744,cty48125,48125,744
CL744,cty48269,48269,744
CL744,cty48207,48207,744
CL744,cty48275,48275,744
CL745,cty40015,40015,745
CL745,cty40051,40051,745
CL745,cty40067,40067,745
CL745,cty40137,40137,745
CL745,cty40031,40031,745
CL745,cty40033,40033,745
CL747,cty27089,27089,747
CL747,cty38091,38091,747
CL747,cty38097,38097,747
CL747,cty27119,27119,747
CL747,cty38035,38035,747
CL747,cty27113,27113,747
CL747,cty27125,27125,747
CL748,cty22085,22085,748
CL748,cty22127,22127,748
CL748,cty22027,22027,748
CL748,cty22069,22069,748
CL748,cty22081,22081,748
CL748,cty22049,22049,748
CL748,cty22061,22061,748
CL748,cty22013,22013,748
CL748,cty22119,22119,748
CL749,cty16063,16063,749
CL749,cty16013,16013,749
CL749,cty16025,16025,749
CL749,cty16047,16047,749
CL749,cty16053,16053,749
CL749,cty16083,16083,749
CL753,cty31059,31059,753
CL753,cty31143,31143,753
CL753,cty31185,31185,753
CL753,cty31011,31011,753
CL753,cty31125,31125,753
CL753,cty31023,31023,753
CL753,cty31037,31037,753
CL753,cty31141,31141,753
CL755,cty48003,48003,755
CL755,cty48389,48389,755
CL755,cty48475,48475,755
CL755,cty48301,48301,755
CL755,cty48495,48495,755
CL755,cty48461,48461,755
CL755,cty48317,48317,755
CL755,cty48329,48329,755
CL755,cty48103,48103,755
CL755,cty48135,48135,755
CL758,cty42125,42125,758
CL758,cty42063,42063,758
CL758,cty42019,42019,758
CL758,cty42051,42051,758
CL758,cty42059,42059,758
CL758,cty42005,42005,758
CL758,cty42129,42129,758
CL758,cty42003,42003,758
CL758,cty42007,42007,758
CL759,cty29069,29069,759
CL759,cty05021,05021,759
CL759,cty05055,05055,759
CL759,cty05093,05093,759
CL759,cty29155,29155,759
CL759,cty05075,05075,759
CL759,cty05121,05121,759
CL759,cty05031,05031,759
CL759,cty05111,05111,759
CL760,cty46027,46027,760
CL760,cty31107,31107,760
CL760,cty46087,46087,760
CL760,cty46023,46023,760
CL760,cty46043,46043,760
CL760,cty46009,46009,760
CL760,cty46067,46067,760
CL760,cty46125,46125,760
CL760,cty31027,31027,760
CL760,cty46135,46135,760
CL764,cty17025,17025,764
CL764,cty17033,17033,764
CL764,cty17101,17101,764
CL764,cty18083,18083,764
CL764,cty17049,17049,764
CL764,cty17051,17051,764
CL764,cty17079,17079,764
CL764,cty17159,17159,764
CL765,cty05067,05067,765
CL765,cty05145,05145,765
CL765,cty05147,05147,765
CL765,cty05095,05095,765
CL765,cty05077,05077,765
CL765,cty05107,05107,765
CL765,cty05037,05037,765
CL765,cty05123,05123,765
CL765,cty05001,05001,765
CL765,cty05117,05117,765
CL766,cty20003,20003,766
CL766,cty20059,20059,766
CL766,cty20107,20107,766
CL766,cty29013,29013,766
CL767,cty31151,31151,767
CL767,cty31067,31067,767
CL767,cty31095,31095,767
CL767,cty31147,31147,767
CL767,cty31097,31097,767
CL767,cty31133,31133,767
CL767,cty31109,31109,767
CL767,cty31159,31159,767
CL767,cty31127,31127,767
CL767,cty31131,31131,767
CL768,cty54043,54043,768
CL768,cty54005,54005,768
CL768,cty54045,54045,768
CL768,cty54089,54089,768
CL768,cty54047,54047,768
CL768,cty54109,54109,768
CL768,cty54019,54019,768
CL768,cty54081,54081,768
CL772,cty46003,46003,772
CL772,cty46111,46111,772
CL772,cty46035,46035,772
CL772,cty46061,46061,772
CL772,cty46005,46005,772
CL772,cty46073,46073,772
CL773,cty47069,47069,773
CL773,cty47071,47071,773
CL773,cty47109,47109,773
CL773,cty01059,01059,773
CL773,cty28141,28141,773
CL773,cty28003,28003,773
CL773,cty28117,28117,773
CL776,cty28029,28029,776
CL776,cty28157,28157,776
CL776,cty28037,28037,776
CL776,cty28005,28005,776
CL776,cty28113,28113,776
CL776,cty28077,28077,776
CL776,cty28085,28085,776
CL777,cty28153,28153,777
CL777,cty28061,28061,777
CL777,cty28067,28067,777
CL777,cty28031,28031,777
CL777,cty28065,28065,777
CL777,cty28127,28127,777
CL777,cty28129,28129,777
CL778,cty53009,53009,778
